dataset,source_record_id,ispb,cnpj,institution_name,short_name,institution_type,spi_participation_type,pix_participation_type,pix_participation_mode,is_authorized_by_bcb,catalog_snapshot_date,source_registry_id,source_file_url,source_publication_date,schema_version,initiation_of_payment,facilitator_of_withdrawal_and_change,raw_source_json
pix_active_participants,pix_active_participants:684,32906701,32906701000180,EXPAG SOLUÇÕES EM PAGAMENTOS,EXPAG SOLUÇÕES EM PAGAMENTOS,Instituição de Pagamento não sujeita à autorização pelo BCB,Indireta,Facultativa,Provedor de Conta Transacional,false,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""684"",""nome_reduzido"":""EXPAG SOLUÇÕES EM PAGAMENTOS"",""ispb"":""32906701"",""cnpj"":""32.906.701/0001-80"",""tipo_instituicao"":""Instituição de Pagamento não sujeita à autorização pelo BCB"",""autorizada_pelo_bcb"":""Não"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:685,08673569,08673569000120,F D GOLD DTVM LTDA,F D GOLD DTVM LTDA,Sociedade Distribuidora de TVM,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""685"",""nome_reduzido"":""F D GOLD DTVM LTDA"",""ispb"":""08673569"",""cnpj"":""08.673.569/0001-20"",""tipo_instituicao"":""Sociedade Distribuidora de TVM"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:686,39738065,39738065000174,FFCRED SCD S.A.,FFCRED SCD S.A.,Sociedade de Crédito Direto,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""686"",""nome_reduzido"":""FFCRED SCD S.A."",""ispb"":""39738065"",""cnpj"":""39.738.065/0001-74"",""tipo_instituicao"":""Sociedade de Crédito Direto"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:687,04307598,04307598000117,FIDUCIA SCMEPP LTDA,FIDUCIA SCMEPP LTDA,Sociedade de Crédito ao Microempreendedor,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""687"",""nome_reduzido"":""FIDUCIA SCMEPP LTDA"",""ispb"":""04307598"",""cnpj"":""04.307.598/0001-17"",""tipo_instituicao"":""Sociedade de Crédito ao Microempreendedor"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:688,,05607266000200,FINNET S/A IP,FINNET S/A IP,Instituição de Pagamento,,Facultativa,Iniciador,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,,"{""row_number"":""688"",""nome_reduzido"":""FINNET S/A IP"",""ispb"":"""",""cnpj"":""05.607.266/0002-00"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":"""",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Iniciador"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:689,36266751,36266751000100,FINVEST DTVM,FINVEST DTVM,Sociedade Distribuidora de TVM,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""689"",""nome_reduzido"":""FINVEST DTVM"",""ispb"":""36266751"",""cnpj"":""36.266.751/0001-00"",""tipo_instituicao"":""Sociedade Distribuidora de TVM"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:690,04962772,04962772000165,FISERV DO BRASIL IP,FISERV DO BRASIL IP,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""690"",""nome_reduzido"":""FISERV DO BRASIL IP"",""ispb"":""04962772"",""cnpj"":""04.962.772/0001-65"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:691,13203354,13203354000185,FITS IP,FITS IP,Instituição de Pagamento,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""691"",""nome_reduzido"":""FITS IP"",""ispb"":""13203354"",""cnpj"":""13.203.354/0001-85"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:692,23114447,23114447000197,FLAGSHIP IP LTDA,FLAGSHIP IP LTDA,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""692"",""nome_reduzido"":""FLAGSHIP IP LTDA"",""ispb"":""23114447"",""cnpj"":""23.114.447/0001-97"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:693,33370115,33370115000127,FURNAS,FURNAS,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""693"",""nome_reduzido"":""FURNAS"",""ispb"":""33370115"",""cnpj"":""33.370.115/0001-27"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:694,51212088,51212088000146,G5 SCD SA,G5 SCD SA,Sociedade de Crédito Direto,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""694"",""nome_reduzido"":""G5 SCD SA"",""ispb"":""51212088"",""cnpj"":""51.212.088/0001-46"",""tipo_instituicao"":""Sociedade de Crédito Direto"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:695,11760553,11760553000169,GAZINCRED S.A. SCFI,GAZINCRED S.A. SCFI,"Sociedade de Crédito, Financiamento e Investimento",Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""695"",""nome_reduzido"":""GAZINCRED S.A. SCFI"",""ispb"":""11760553"",""cnpj"":""11.760.553/0001-69"",""tipo_instituicao"":""Sociedade de Crédito, Financiamento e Investimento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:696,37763847,37763847000138,GERU SCD S.A.,GERU SCD S.A.,Sociedade de Crédito Direto,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""696"",""nome_reduzido"":""GERU SCD S.A."",""ispb"":""37763847"",""cnpj"":""37.763.847/0001-38"",""tipo_instituicao"":""Sociedade de Crédito Direto"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:697,11165756,11165756000107,GLOBAL SCM LTDA,GLOBAL SCM LTDA,Sociedade de Crédito ao Microempreendedor,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""697"",""nome_reduzido"":""GLOBAL SCM LTDA"",""ispb"":""11165756"",""cnpj"":""11.165.756/0001-07"",""tipo_instituicao"":""Sociedade de Crédito ao Microempreendedor"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:698,43394419,43394419000188,GOOGLE PAY BRASIL IP LTDA.,GOOGLE PAY BRASIL IP LTDA.,Instituição de Pagamento,Indireta,Facultativa,Iniciador,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,,"{""row_number"":""698"",""nome_reduzido"":""GOOGLE PAY BRASIL IP LTDA."",""ispb"":""43394419"",""cnpj"":""43.394.419/0001-88"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Iniciador"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:699,33630661,33630661000150,GOWD IP LTDA.,GOWD IP LTDA.,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""699"",""nome_reduzido"":""GOWD IP LTDA."",""ispb"":""33630661"",""cnpj"":""33.630.661/0001-50"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:700,02347114,02347114000138,GREENCRED CC,GREENCRED CC,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""700"",""nome_reduzido"":""GREENCRED CC"",""ispb"":""02347114"",""cnpj"":""02.347.114/0001-38"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:701,04849745,04849745000180,HBI SCD,HBI SCD,Sociedade de Crédito Direto,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""701"",""nome_reduzido"":""HBI SCD"",""ispb"":""04849745"",""cnpj"":""04.849.745/0001-80"",""tipo_instituicao"":""Sociedade de Crédito Direto"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
