dataset,catalog_entity_id,source_dataset,source_record_id,source_snapshot_date,match_method,match_basis,linked_ispb,linked_cnpj,linked_name,source_registry_id,source_file_url,source_publication_date,catalog_snapshot_date,schema_version
catalog_crosswalk,ispb:08071414,spi_participants,spi:08071414,2026-04-13,exact_ispb,ispb=08071414,08071414,08071414000113,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - SICOOB COOPERAC,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08075352,spi_participants,spi:08075352,2026-04-13,exact_ispb,ispb=08075352,08075352,08075352000118,"COOPERATIVA DE CRÉDITO DOS TRANSPORTES, CORREIOS E LOGÍSTICA DO BRASIL - TRANSPOCRED",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08240446,spi_participants,spi:08240446,2026-04-13,exact_ispb,ispb=08240446,08240446,08240446000103,COOPERATIVA DE CREDITO RURAL DE IBIAM - SULCREDI/IBIAM,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08253539,spi_participants,spi:08253539,2026-04-13,exact_ispb,ispb=08253539,08253539,08253539000164,COOPERATIVA DE CREDITO SULCREDI AMPLEA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08357240,spi_participants,spi:08357240,2026-04-13,exact_ispb,ispb=08357240,08357240,08357240000150,BANCO CSF S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08482873,spi_participants,spi:08482873,2026-04-13,exact_ispb,ispb=08482873,08482873,08482873000190,COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08488377,spi_participants,spi:08488377,2026-04-13,exact_ispb,ispb=08488377,08488377,08488377000143,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA MISSÕES FRONTEIRA RS - CRESOL MISSÕES FRONTEIRA RS,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08560508,spi_participants,spi:08560508,2026-04-13,exact_ispb,ispb=08560508,08560508,08560508000156,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08561701,spi_participants,spi:08561701,2026-04-13,exact_ispb,ispb=08561701,08561701,08561701000101,PAGSEGURO INTERNET INSTITUIÇÃO DE PAGAMENTO S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08624548,spi_participants,spi:08624548,2026-04-13,exact_ispb,ispb=08624548,08624548,08624548000114,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08673569,spi_participants,spi:08673569,2026-04-13,exact_ispb,ispb=08673569,08673569,08673569000120,F.D'GOLD - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08742188,spi_participants,spi:08742188,2026-04-13,exact_ispb,ispb=08742188,08742188,08742188000155,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08795285,spi_participants,spi:08795285,2026-04-13,exact_ispb,ispb=08795285,08795285,08795285000106,COOPERATIVA DE CRéDITO DE LIVRE ADMISSãO SICOOB CREDIACIL,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08844074,spi_participants,spi:08844074,2026-04-13,exact_ispb,ispb=08844074,08844074,08844074000116,COOPERATIVA DE CRÉDITO DE ITAPETININGA - SICOOB CRED-ACI,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:08850613,spi_participants,spi:08850613,2026-04-13,exact_ispb,ispb=08850613,08850613,08850613000120,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09004796,spi_participants,spi:09004796,2026-04-13,exact_ispb,ispb=09004796,09004796,09004796000125,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB CRED-ACILPA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09033698,spi_participants,spi:09033698,2026-04-13,exact_ispb,ispb=09033698,09033698,09033698000116,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09089356,spi_participants,spi:09089356,2026-04-13,exact_ispb,ispb=09089356,09089356,09089356000118,EFÍ S.A. - INSTITUIÇÃO DE PAGAMENTO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09210106,spi_participants,spi:09210106,2026-04-13,exact_ispb,ispb=09210106,09210106,09210106000194,SOCRED S.A. - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09313766,spi_participants,spi:09313766,2026-04-13,exact_ispb,ispb=09313766,09313766,09313766000109,"CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09330158,spi_participants,spi:09330158,2026-04-13,exact_ispb,ispb=09330158,09330158,09330158000102,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL TREZE DE MAIO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09343038,spi_participants,spi:09343038,2026-04-13,exact_ispb,ispb=09343038,09343038,09343038000131,COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09403026,spi_participants,spi:09403026,2026-04-13,exact_ispb,ispb=09403026,09403026,09403026000155,COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09424988,spi_participants,spi:09424988,2026-04-13,exact_ispb,ispb=09424988,09424988,09424988000190,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09437293,spi_participants,spi:09437293,2026-04-13,exact_ispb,ispb=09437293,09437293,09437293000143,BRINKS PAY INSTITUICAO DE PAGAMENTO LTDA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09463721,spi_participants,spi:09463721,2026-04-13,exact_ispb,ispb=09463721,09463721,09463721000102,COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL JACINTO MACHADO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09464032,spi_participants,spi:09464032,2026-04-13,exact_ispb,ispb=09464032,09464032,09464032000112,"MIDWAY S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09488496,spi_participants,spi:09488496,2026-04-13,exact_ispb,ispb=09488496,09488496,09488496000169,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL COOPERACRED,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09512539,spi_participants,spi:09512539,2026-04-13,exact_ispb,ispb=09512539,09512539,09512539000102,COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09516419,spi_participants,spi:09516419,2026-04-13,exact_ispb,ispb=09516419,09516419,09516419000175,PICPAY BANK - BANCO MÚLTIPLO S.A,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09552111,spi_participants,spi:09552111,2026-04-13,exact_ispb,ispb=09552111,09552111,09552111000185,"COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA. - SICOOB JURISCRED",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09576849,spi_participants,spi:09576849,2026-04-13,exact_ispb,ispb=09576849,09576849,09576849000182,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09579249,spi_participants,spi:09579249,2026-04-13,exact_ispb,ispb=09579249,09579249,09579249000178,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:09590601,spi_participants,spi:09590601,2026-04-13,exact_ispb,ispb=09590601,09590601,09590601000176,COOPERATIVA DE CRÉDITO - CREDICOMIN,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10143499,spi_participants,spi:10143499,2026-04-13,exact_ispb,ispb=10143499,10143499,10143499000140,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10143743,spi_participants,spi:10143743,2026-04-13,exact_ispb,ispb=10143743,10143743,10143743000174,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO BRASIL - CREVISC,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10175348,spi_participants,spi:10175348,2026-04-13,exact_ispb,ispb=10175348,10175348,10175348000173,COOPERATIVA DE CRéDITO MúTUO DE LIVRE ADMISSãO DA REGIãO ADMINISTRATIVA DE SOROCABA - SICOOB COOPERASO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10209619,spi_participants,spi:10209619,2026-04-13,exact_ispb,ispb=10209619,10209619,10209619000164,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10218474,spi_participants,spi:10218474,2026-04-13,exact_ispb,ispb=10218474,10218474,10218474000168,COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10262276,spi_participants,spi:10262276,2026-04-13,exact_ispb,ispb=10262276,10262276,10262276000100,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10311218,spi_participants,spi:10311218,2026-04-13,exact_ispb,ispb=10311218,10311218,10311218000110,COOPERATIVA DE CRÉDITO EVOLUA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10319386,spi_participants,spi:10319386,2026-04-13,exact_ispb,ispb=10319386,10319386,10319386000152,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL - SICOOB CENTRO SUL MS,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10348181,spi_participants,spi:10348181,2026-04-13,exact_ispb,ispb=10348181,10348181,10348181000103,COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10398952,spi_participants,spi:10398952,2026-04-13,exact_ispb,ispb=10398952,10398952,10398952000169,CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10506341,spi_participants,spi:10506341,2026-04-13,exact_ispb,ispb=10506341,10506341,10506341000197,BLU INSTITUIÇÃO DE PAGAMENTO LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10520232,spi_participants,spi:10520232,2026-04-13,exact_ispb,ispb=10520232,10520232,10520232000124,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DA AMAZÔNIA - CRESOL AMAZÔNIA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10573521,spi_participants,spi:10573521,2026-04-13,exact_ispb,ispb=10573521,10573521,10573521000191,MERCADO PAGO INSTITUIÇÃO DE PAGAMENTO LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10664513,spi_participants,spi:10664513,2026-04-13,exact_ispb,ispb=10664513,10664513,10664513000150,BANCO AGIBANK S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10736214,spi_participants,spi:10736214,2026-04-13,exact_ispb,ispb=10736214,10736214,10736214000184,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10789035,spi_participants,spi:10789035,2026-04-13,exact_ispb,ispb=10789035,10789035,10789035000105,FACILITA INSTITUICAO DE PAGAMENTO S/A,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10808037,spi_participants,spi:10808037,2026-04-13,exact_ispb,ispb=10808037,10808037,10808037000102,COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE MANAUS - SICOOB CREDEMPRESAS-AM,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:10868663,spi_participants,spi:10868663,2026-04-13,exact_ispb,ispb=10868663,10868663,10868663000186,ACG INSTITUIÇÃO DE PAGAMENTO S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11165756,spi_participants,spi:11165756,2026-04-13,exact_ispb,ispb=11165756,11165756,11165756000107,GLOBAL FINANÇAS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11275560,spi_participants,spi:11275560,2026-04-13,exact_ispb,ispb=11275560,11275560,11275560000175,RECARGAPAY INSTITUICAO DE PAGAMENTO LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11351086,spi_participants,spi:11351086,2026-04-13,exact_ispb,ispb=11351086,11351086,11351086000113,MERCADO BITCOIN INSTITUICAO DE PAGAMENTO LTDA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11491029,spi_participants,spi:11491029,2026-04-13,exact_ispb,ispb=11491029,11491029,11491029000130,BSN PAGAMENTOS INSTITUIÇÃO DE PAGAMENTO LTDA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11581339,spi_participants,spi:11581339,2026-04-13,exact_ispb,ispb=11581339,11581339,11581339000145,BMP SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11703662,spi_participants,spi:11703662,2026-04-13,exact_ispb,ispb=11703662,11703662,11703662000144,BANCO TRAVELEX S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11760553,spi_participants,spi:11760553,2026-04-13,exact_ispb,ispb=11760553,11760553,11760553000169,"GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11907520,spi_participants,spi:11907520,2026-04-13,exact_ispb,ispb=11907520,11907520,11907520000107,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11969853,spi_participants,spi:11969853,2026-04-13,exact_ispb,ispb=11969853,11969853,11969853000152,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONEXÃO - CRESOL CONEXÃO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:11970623,spi_participants,spi:11970623,2026-04-13,exact_ispb,ispb=11970623,11970623,11970623000103,BANCO SENFF S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:12473687,spi_participants,spi:12473687,2026-04-13,exact_ispb,ispb=12473687,12473687,12473687000161,CONTA PRONTA INSTITUICAO DE PAGAMENTO LTDA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:12481100,spi_participants,spi:12481100,2026-04-13,exact_ispb,ispb=12481100,12481100,12481100000166,BIZ INSTITUIÇÃO DE PAGAMENTO S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
